"date";"Reel";"Simule"
357,75;285,6500000181146;280,21065955087386
357,875;283,25000005340496;279,977142840862
358,0;284,55000002937993;284,0097220941331
358,125;276,95000045533584;283,59305592991444
358,25;275,65000006696937;283,7801927398322
358,375;276,75000046809555;284,77608047113296
358,5;283,85000001512583;286,502587116684
358,625;283,85000001512583;285,6533708835963
358,75;279,3499998309147;283,46039822329703
358,875;275,0500001052485;282,68292455518963
359,0;276,1499995637655;277,04869535954026
359,125;275,34999961480435;276,5987943862002
359,25;274,5499996658432;276,49956529212886
359,375;275,7499995892849;278,55032293119604
359,5;280,75000021290134;281,0766486095675
359,625;284,34999998322655;281,81929980034124
359,75;283,25000005340496;279,46556770904937
359,875;283,45000004064525;278,0705908083879
360,0;283,45000004064525;281,1638230011698
360,125;283,25000005340496;280,2993969768357
360,25;283,7500000215057;279,2561505433778
360,375;283,1500000597848;280,6991494523166
360,5;285,15000000030597;283,5629759749162
360,625;281,84999990707064;284,5886028582389
360,75;280,95000020014163;282,3218459070805
360,875;280,8500002065215;281,354685720801
361,0;280,24999977349603;280,62330745826705
361,125;279,9499997926356;279,8295803962601
361,25;279,7499998053953;279,48910177210223
361,375;280,95000020014163;280,5717229486268
361,5;282,1499998879311;282,8636306233863
361,625;281,84999990707064;283,40319743779185
361,75;279,2499998372946;281,1187466189915
361,875;277,5499999457521;280,3183336625526
362,0;272,7499997806806;278,9699671753395
362,125;271,74999984447913;278,40340591634185
362,25;270,05000042424126;277,95199027817614
362,375;271,14999988275827;279,1103902799065
362,5;273,0500002328456;281,5068720115297
362,625;274,1499996913626;282,1814430827847
362,75;273,6500001945665;280,0489208307752
362,875;272,8500002456053;279,1524594421792
363,0;272,25000028388445;271,67959240840344
363,125;272,05000029664416;271,0187115006473
363,25;271,250000347683;270,46265165150555
363,375;271,34999986999856;272,2694394661104
363,5;274,94999964032377;275,9182560548224
363,625;278,6499998755737;277,66179629231215
363,75;275,14999962756406;275,8605873104863
363,875;272,7499997806806;274,72129052458433
364,0;270,7499999082777;272,6152701878093
364,125;271,250000347683;272,1141302530142
364,25;270,1499999465568;271,04487720570177
364,375;272,7499997806806;272,87964771078765
364,5;279,84999979901545;276,84634630933033
364,625;283,25000005340496;279,5363380990818
364,75;275,34999961480435;277,466530892365
364,875;273,9499997041223;275,46116047875887
0,0;277,9499999202327;272,96420664547577
0,125;277,64999993937226;272,46117978767455
0,25;277,15000044257613;271,03036969907214
0,375;277,84999992661255;273,56890683564814
0,5;279,14999984367444;278,6321989352448
0,625;279,549999818155;281,0564554412494
0,75;278,54999988195357;278,5364152447977
0,875;277,9499999202327;275,81585396725603
1,0;277,9499999202327;277,34610390898
1,125;277,449999952132;276,5678545419255
1,25;278,24999990109313;275,604879078155
1,375;277,5499999457521;276,73660434234665
1,5;277,5499999457521;280,1979600236266
1,625;277,34999995851183;281,904933304581
1,75;276,1499995637655;279,9612619070201
1,875;275,54999960204464;278,7277097320339
2,0;274,3499996786029;275,68263094686824
2,125;273,34999974240145;274,98419830341464
2,25;272,8500002456053;274,02830985498656
2,375;274,2999999174451;275,329039915574
2,5;275,7499995892849;278,3576221265637
2,625;276,05000004144995;279,7892820413209
2,75;273,6500001945665;277,9244147288809
2,875;273,0500002328456;277,07746350521177
3,0;272,3499998062;273,0288209950331
3,125;272,7499997806806;272,5174938033004
3,25;271,9499998317194;271,3593789893212
3,375;273,74999971688203;273,0682446667628
3,5;274,7499996530835;276,49507742276563
3,625;275,54999960204464;278,2852185873261
3,75;273,34999974240145;276,6253542573607
3,875;273,54999972964174;274,93636980698074
4,0;273,4500002073262;272,9099351224239
4,125;273,4500002073262;272,4999253245279
4,25;273,9499997041223;271,6350236989775
4,375;274,8500001180082;272,86882422178786
4,5;275,2500000924888;275,81426432977105
4,625;275,54999960204464;277,84656284704215
4,75;274,94999964032377;275,9872713804834
4,875;274,94999964032377;274,7849678313273
5,0;273,54999972964174;274,2730229641163
5,125;273,6500001945665;273,778316351252
5,25;274,1499996913626;273,02226496414585
5,375;274,6500001307679;274,0130417728766
5,5;274,7499996530835;276,8416806754365
5,625;274,5499996658432;278,44370060439127
5,75;274,45000014352763;276,67339201766873
5,875;275,0500001052485;275,62878791400027
6,0;275,34999961480435;274,34536202959157
6,125;274,8500001180082;273,779211938496
6,25;274,8500001180082;273,13021966815774
6,375;275,2500000924888;274,05142331531755
6,5;276,4500000159305;276,66030778997117
6,625;276,8499999904111;278,0118612083342
6,75;276,5499995382461;276,4735374222861
6,875;275,54999960204464;275,7443307899864
